""	"probe_id"	"symbol"
"668005"	"11715100_at"	"HIST1H3G"
"668006"	"11715101_s_at"	"HIST1H3G"
"668007"	"11715102_x_at"	"HIST1H3G"
"668008"	"11715103_x_at"	"TNFAIP8L1"
"668009"	"11715104_s_at"	"OTOP2"
"668010"	"11715105_at"	"C17orf78"
"668011"	"11715108_x_at"	"LINC01098"
"668012"	"11715109_at"	"SAMD7"
"668013"	"11715110_at"	"ARRDC5"
"668014"	"11715112_at"	"ERICH3"
"668015"	"11715113_x_at"	"FAM86C1"
"668016"	"11715114_x_at"	"FAM86C1"
"668017"	"11715115_s_at"	"HIST1H2BI"
"668018"	"11715116_s_at"	"HIST1H4E"
"668019"	"11715117_x_at"	"HIST1H2AJ"
"668020"	"11715118_s_at"	"HIST1H2BF"
"668021"	"11715119_s_at"	"C2CD4B"
"668022"	"11715120_s_at"	"HIST1H2BE"
"668023"	"11715121_s_at"	"HIST1H3A"
"668024"	"11715122_at"	"RAB3D"
"668025"	"11715123_s_at"	"PDZD9"
"668026"	"11715124_s_at"	"CACNG8"
"668027"	"11715125_at"	"MORC2"
"668028"	"11715126_s_at"	"HIST1H2BN"
"668029"	"11715127_s_at"	"GPR32"
"668030"	"11715128_s_at"	"PCDHGB5"
"668031"	"11715129_s_at"	"ZNF600"
"668032"	"11715130_s_at"	"KRTAP6-2"
"668033"	"11715131_s_at"	"KRTAP20-1"
"668034"	"11715132_x_at"	"HIST1H2BH"
"668035"	"11715133_s_at"	"PCDHGA1"
"668036"	"11715134_s_at"	"GLIPR1L2"
"668037"	"11715135_s_at"	"SNAPC5"
"668038"	"11715136_at"	"OR8U9"
"668039"	"11715137_s_at"	"SSX7"
"668040"	"11715139_x_at"	"IFNA10"
"668041"	"11715141_s_at"	"PCDHGB3"
"668042"	"11715142_s_at"	"GSC2"
"668043"	"11715143_s_at"	"OR9Q2"
"668044"	"11715144_s_at"	"KRTAP19-7"
"668045"	"11715145_s_at"	"KRTAP20-2"
"668046"	"11715146_x_at"	"SSX7"
"668047"	"11715147_at"	"MAATS1"
"668048"	"11715148_s_at"	"HIST2H2AB"
"668049"	"11715149_x_at"	"HIST2H2AB"
"668050"	"11715150_s_at"	"PCDHA4"
"668051"	"11715151_x_at"	"PRB3"
"668052"	"11715152_at"	"PCDHGB1"
"668053"	"11715153_s_at"	"PCDHGB1"
"668054"	"11715154_s_at"	"ZNF675"
"668055"	"11715156_s_at"	"KRTAP6-1"
"668056"	"11715157_s_at"	"KRTAP19-2"
"668057"	"11715158_s_at"	"KRTAP19-4"
"668058"	"11715159_at"	"SFT2D1"
"668059"	"11715160_x_at"	"LOC650293"
"668060"	"11715161_s_at"	"KRTAP21-2"
"668061"	"11715162_s_at"	"HIST1H2AK"
"668062"	"11715163_s_at"	"DEFB128"
"668063"	"11715164_s_at"	"IGLL3P"
"668064"	"11715165_at"	"DNAJC12"
"668065"	"11715166_at"	"DNAJC12"
"668066"	"11715167_at"	"ARHGAP22"
"668067"	"11715168_s_at"	"POU3F3"
"668068"	"11715169_at"	"PLEKHG2"
"668069"	"11715171_at"	"DEPDC5"
"668070"	"11715172_at"	"DEPDC5"
"668071"	"11715174_s_at"	"KRTAP10-1"
"668072"	"11715175_x_at"	"KRTAP10-3"
"668073"	"11715176_at"	"TDRKH"
"668074"	"11715177_s_at"	"TDRKH"
"668075"	"11715178_s_at"	"OR2A14"
"668076"	"11715179_s_at"	"KRTAP19-1"
"668077"	"11715181_x_at"	"KRTAP10-9"
"668078"	"11715182_x_at"	"FAM86C1"
"668079"	"11715183_s_at"	"ZNF391"
"668080"	"11715184_x_at"	"RPL38"
"668081"	"11715185_x_at"	"PRB1"
"668082"	"11715186_x_at"	"PRB1"
"668083"	"11715187_x_at"	"PRB1"
"668084"	"11715188_at"	"H3F3C"
"668085"	"11715190_s_at"	"FAM221A"
"668086"	"11715191_s_at"	"FAM221A"
"668087"	"11715192_s_at"	"FAM221A"
"668088"	"11715193_s_at"	"UNCX"
"668089"	"11715194_s_at"	"ZNF835"
"668090"	"11715195_at"	"IMPACT"
"668091"	"11715196_s_at"	"TMEM211"
"668092"	"11715197_s_at"	"PYGO1"
"668093"	"11715202_s_at"	"TCEAL1"
"668094"	"11715203_s_at"	"ATP13A5"
"668095"	"11715204_x_at"	"HIST2H2AC"
"668096"	"11715205_x_at"	"PSG4"
"668097"	"11715206_x_at"	"PSG4"
"668098"	"11715207_at"	"WDFY4"
"668099"	"11715208_s_at"	"CLCN6"
"668100"	"11715209_s_at"	"SCAND1"
"668101"	"11715210_s_at"	"PNMA8A"
"668102"	"11715211_s_at"	"ZNF680"
"668103"	"11715212_x_at"	"SCAND1"
"668104"	"11715214_at"	"MARK4"
"668105"	"11715215_s_at"	"GRK7"
"668106"	"11715216_s_at"	"UGT2B28"
"668107"	"11715217_s_at"	"MOGAT2"
"668108"	"11715218_s_at"	"RTL8C"
"668109"	"11715220_s_at"	"WDCP"
"668110"	"11715221_x_at"	"NSUN5"
"668111"	"11715222_at"	"MAGI3"
"668112"	"11715223_s_at"	"RNASE8"
"668113"	"11715224_s_at"	"ACOXL"
"668114"	"11715225_s_at"	"VPS54"
"668115"	"11715228_s_at"	"SLC51B"
"668116"	"11715229_s_at"	"GRIP2"
"668117"	"11715230_s_at"	"PARD6A"
"668118"	"11715231_x_at"	"RPL36"
"668119"	"11715232_x_at"	"RPL36"
"668120"	"11715233_s_at"	"SPATC1L"
"668121"	"11715234_s_at"	"UCN"
"668122"	"11715235_x_at"	"UQCRHL"
"668123"	"11715236_s_at"	"PCDHGA12"
"668124"	"11715238_x_at"	"RPL9"
"668125"	"11715239_x_at"	"IFITM3"
"668126"	"11715240_at"	"ZNF184"
"668127"	"11715241_s_at"	"LCE1D"
"668128"	"11715242_s_at"	"LCE3D"
"668129"	"11715243_x_at"	"LCE1F"
"668130"	"11715244_x_at"	"LCE1A"
"668131"	"11715245_s_at"	"IGLL1"
"668132"	"11715246_x_at"	"ADGRB1"
"668133"	"11715247_s_at"	"DEPDC5"
"668134"	"11715248_s_at"	"CRISP2"
"668135"	"11715249_s_at"	"MAGEA12"
"668136"	"11715250_s_at"	"KIAA0825"
"668137"	"11715251_at"	"CHST7"
"668138"	"11715252_at"	"RSRC1"
"668139"	"11715254_s_at"	"DEFB134"
"668140"	"11715255_s_at"	"TAS2R30"
"668141"	"11715256_at"	"XAGE3"
"668142"	"11715257_x_at"	"XAGE3"
"668143"	"11715258_s_at"	"PTMS"
"668144"	"11715259_s_at"	"IFNA5"
"668145"	"11715260_at"	"RRNAD1"
"668146"	"11715262_at"	"MTNR1A"
"668147"	"11715263_at"	"SPEF2"
"668148"	"11715264_s_at"	"UTS2R"
"668149"	"11715265_at"	"FIG4"
"668150"	"11715266_s_at"	"PKD1L3"
"668151"	"11715267_s_at"	"EPPK1"
"668152"	"11715269_x_at"	"ALG1L"
"668153"	"11715270_s_at"	"KLF7"
"668154"	"11715272_s_at"	"UGT2B11"
"668155"	"11715273_at"	"TPM2"
"668156"	"11715274_x_at"	"TPM2"
"668157"	"11715275_s_at"	"SSX1"
"668158"	"11715276_s_at"	"AURKAIP1"
"668159"	"11715277_s_at"	"AURKAIP1"
"668160"	"11715278_s_at"	"AURKAIP1"
"668161"	"11715279_x_at"	"PGAM4"
"668162"	"11715281_at"	"ASIP"
"668163"	"11715283_at"	"CCKAR"
"668164"	"11715284_x_at"	"C15orf40"
"668165"	"11715285_at"	"C15orf40"
"668166"	"11715286_x_at"	"C15orf40"
"668167"	"11715287_at"	"C15orf40"
"668168"	"11715288_s_at"	"CASP14"
"668169"	"11715289_s_at"	"AGRP"
"668170"	"11715290_s_at"	"CLDN3"
"668171"	"11715291_s_at"	"TBX5"
"668172"	"11715292_at"	"ST8SIA1"
"668173"	"11715293_s_at"	"TRPT1"
"668174"	"11715294_s_at"	"HECTD2"
"668175"	"11715295_s_at"	"CCL27"
"668176"	"11715296_s_at"	"KRT33A"
"668177"	"11715297_at"	"FXN"
"668178"	"11715298_x_at"	"SH2D2A"
"668179"	"11715299_s_at"	"PRAMEF8"
"668180"	"11715300_s_at"	"SSX3"
"668181"	"11715301_s_at"	"NOP16"
"668182"	"11715302_s_at"	"NT5C1A"
"668183"	"11715303_s_at"	"CEMP1"
"668184"	"11715304_s_at"	"PLCB3"
"668185"	"11715305_s_at"	"HOXA10"
"668186"	"11715306_s_at"	"AREG"
"668187"	"11715307_s_at"	"MLXIPL"
"668188"	"11715308_s_at"	"MLXIPL"
"668189"	"11715309_s_at"	"MLXIPL"
"668190"	"11715310_s_at"	"MLXIPL"
"668191"	"11715312_at"	"FOXC2"
"668192"	"11715313_s_at"	"LHB"
"668193"	"11715314_at"	"RABGEF1"
"668194"	"11715315_s_at"	"RABGEF1"
"668195"	"11715316_x_at"	"HLA-C"
"668196"	"11715318_s_at"	"CYP2C19"
"668197"	"11715319_s_at"	"MAGEA1"
"668198"	"11715320_s_at"	"TTN"
"668199"	"11715321_x_at"	"KRTAP10-8"
"668200"	"11715322_s_at"	"FABP12"
"668201"	"11715323_s_at"	"NKX1-2"
"668202"	"11715325_at"	"VSTM5"
"668203"	"11715326_s_at"	"VSTM5"
"668204"	"11715328_at"	"SPATA31D3"
"668205"	"11715329_at"	"SLC6A15"
"668206"	"11715330_x_at"	"ZNF735"
"668207"	"11715331_x_at"	"DSN1"
"668208"	"11715332_at"	"NXNL2"
"668209"	"11715333_s_at"	"NXNL2"
"668210"	"11715334_s_at"	"NXNL2"
"668211"	"11715335_at"	"OR6P1"
"668212"	"11715336_x_at"	"SP9"
"668213"	"11715338_s_at"	"DCAF12L2"
"668214"	"11715339_at"	"TTN"
"668215"	"11715341_at"	"MROH9"
"668216"	"11715342_at"	"BRI3"
"668217"	"11715343_at"	"MUC16"
"668218"	"11715344_at"	"GSTP1"
"668219"	"11715345_s_at"	"ADAMTS15"
"668220"	"11715346_at"	"EBI3"
"668221"	"11715347_s_at"	"HBB"
"668222"	"11715348_x_at"	"HBB"
"668223"	"11715349_a_at"	"COX7C"
"668224"	"11715350_a_at"	"COL1A1"
"668225"	"11715351_at"	"COL1A1"
"668226"	"11715352_x_at"	"COL1A1"
"668227"	"11715353_s_at"	"COL1A2"
"668228"	"11715354_a_at"	"COL1A2"
"668229"	"11715355_at"	"COL1A2"
"668230"	"11715356_x_at"	"COL1A2"
"668231"	"11715357_s_at"	"RPS21"
"668232"	"11715358_x_at"	"CST3"
"668233"	"11715359_a_at"	"TIMP1"
"668234"	"11715360_x_at"	"TIMP1"
"668235"	"11715361_a_at"	"ATP6V0E1"
"668236"	"11715362_at"	"ATP6V0E1"
"668237"	"11715363_a_at"	"A2M"
"668238"	"11715364_a_at"	"SPDEF"
"668239"	"11715365_x_at"	"SPDEF"
"668240"	"11715366_a_at"	"SEPT2"
"668241"	"11715367_s_at"	"SEPT2"
"668242"	"11715368_a_at"	"SERPING1"
"668243"	"11715369_s_at"	"NDUFA4"
"668244"	"11715370_s_at"	"LGALS3BP"
"668245"	"11715371_a_at"	"UBA1"
"668246"	"11715372_a_at"	"MDH1"
"668247"	"11715373_a_at"	"TRIM28"
"668248"	"11715374_a_at"	"CALR"
"668249"	"11715375_x_at"	"CALR"
"668250"	"11715377_x_at"	"COX4I1"
"668251"	"11715378_x_at"	"TG"
"668252"	"11715379_a_at"	"LAPTM4B"
